10,1,1,0.391447,0.060154,0.257204,0.004047,0.28427,0.002878
10,1,2,0.275008,0.345441,0.164351,0.014183,0.193735,0.007282
10,1,3,0.098577,0.680581,0.087625,0.027305,0.092217,0.013695
10,1,4,0.024689,0.872875,0.025106,0.034925,0.024935,0.017471
10,1,5,0.010181,0.906933,0.010133,0.041145,0.010151,0.021457
10,1,6,0.030862,0.849992,0.0308,0.037383,0.030823,0.020141
25,2,1,0.205968,0.406977,0.17741,0.01792,0.181911,0.009815
25,2,2,0.197718,0.607458,0.068873,0.024664,0.088763,0.012523
25,2,3,0.35875,0.388002,0.090881,0.015602,0.138922,0.007843
25,2,4,0.413273,0.263221,0.126146,0.010551,0.181523,0.005287
25,2,5,0.425967,0.228277,0.137186,0.009139,0.194858,0.004574
25,2,6,0.417148,0.217559,0.146767,0.008705,0.205465,0.004354
25,2,7,0.361044,0.273377,0.149905,0.010936,0.199269,0.005469
25,2,8,0.293273,0.355406,0.145413,0.014217,0.184583,0.007109
25,2,9,0.231644,0.443454,0.135673,0.017738,0.162621,0.008869
25,2,10,0.17096,0.557231,0.111532,0.022289,0.126843,0.011145
25,2,11,0.135723,0.619625,0.09863,0.024785,0.108845,0.012393
25,2,12,0.096306,0.688838,0.082476,0.031745,0.087678,0.012957
25,2,13,0.043188,0.827339,0.037504,0.03942,0.037994,0.014555
27,2,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
27,2,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
27,2,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
27,2,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
27,2,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
27,2,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
27,2,7,0.000118,0.943064,0.000116,0.037724,0.000116,0.018862
27,2,8,0.000075,0.943232,0.000048,0.03773,0.000051,0.018865
27,2,9,0.000052,0.943294,0.000026,0.037732,0.00003,0.018866
27,2,10,0.000024,0.943345,0.000012,0.037736,0.000014,0.018868
27,2,11,0.000016,0.943359,0.000005,0.037743,0.000006,0.018871
27,2,12,0.049267,0.826369,0.036179,0.033063,0.038592,0.016529
29,2,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
29,2,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
29,2,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
29,2,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
29,2,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
29,2,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
29,2,7,0.000115,0.943068,0.000115,0.037724,0.000115,0.018862
29,2,8,0.000042,0.943275,0.000042,0.037731,0.000042,0.018866
29,2,9,0.000016,0.943347,0.000016,0.037737,0.000016,0.018869
29,2,10,0.000006,0.943367,0.000006,0.037744,0.000006,0.018872
29,2,11,0.011506,0.926172,0.00253,0.037057,0.004207,0.018528
29,2,12,0.107352,0.7464,0.04274,0.029786,0.058968,0.014755
36,2,1,0.170929,0.456507,0.170929,0.019901,0.170929,0.010805
36,2,2,0.038145,0.834747,0.038141,0.033756,0.038142,0.017069
36,2,3,0.008536,0.919119,0.008515,0.036846,0.008518,0.018466
36,2,4,0.004968,0.932997,0.002786,0.037342,0.003223,0.018683
36,2,5,0.018746,0.910235,0.006964,0.036418,0.009425,0.018213
36,2,6,0.035809,0.883349,0.011155,0.035337,0.016681,0.01767
36,2,7,0.060201,0.841312,0.020196,0.033654,0.027811,0.016827
36,2,8,0.127322,0.736616,0.037739,0.029465,0.054126,0.014733
36,2,9,0.176331,0.64851,0.056596,0.025941,0.079653,0.01297
36,2,10,0.173332,0.638393,0.062736,0.025536,0.087234,0.012768
36,2,11,0.156209,0.660471,0.060797,0.026419,0.082894,0.013209
36,2,12,0.147693,0.665015,0.063675,0.026602,0.083713,0.013301
44,2,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
44,2,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
44,2,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
44,2,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
44,2,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
44,2,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
44,2,7,0.000116,0.943064,0.000115,0.037726,0.000116,0.018864
44,2,8,0.000159,0.943124,0.000047,0.037742,0.000056,0.018872
44,2,9,0.031761,0.89607,0.006895,0.035857,0.011489,0.017929
44,2,10,0.115452,0.728754,0.048009,0.028387,0.065008,0.014391
44,2,11,0.122685,0.670354,0.082429,0.019996,0.095191,0.009344
44,2,12,0.093102,0.726449,0.076956,0.01534,0.082442,0.005709
21,3,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
21,3,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
21,3,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
21,3,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
21,3,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
21,3,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
21,3,7,0.000118,0.943064,0.000116,0.037724,0.000116,0.018862
21,3,8,0.000054,0.943259,0.000045,0.037731,0.000046,0.018866
21,3,9,0.000057,0.943289,0.000026,0.037731,0.00003,0.018867
21,3,10,0.003487,0.939826,0.000085,0.037597,0.000204,0.018801
21,3,11,0.013051,0.927846,0.00077,0.037122,0.002649,0.018562
21,3,12,0.011726,0.927425,0.001619,0.036863,0.00373,0.018636
21,3,13,0.10498,0.788306,0.026145,0.026694,0.04002,0.013854
21,3,14,0.270543,0.4931,0.089787,0.011692,0.128371,0.006506
21,3,15,0.253491,0.453347,0.129859,0.002223,0.159358,0.001723
21,3,16,0.150486,0.647168,0.093506,0.000183,0.108463,0.000194
31,3,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
31,3,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
31,3,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
31,3,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
31,3,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
31,3,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
31,3,7,0.000115,0.943068,0.000115,0.037724,0.000115,0.018862
31,3,8,0.000042,0.943274,0.000042,0.037732,0.000042,0.018867
31,3,9,0.000016,0.943337,0.000016,0.037743,0.000016,0.018873
31,3,10,0.000007,0.943362,0.000006,0.037746,0.000006,0.018874
31,3,11,0.125393,0.780132,0.016101,0.031211,0.031558,0.015606
31,3,12,0.395815,0.356825,0.084445,0.014275,0.141502,0.007138
31,3,13,0.457717,0.16283,0.149274,0.006514,0.220408,0.003257
31,3,14,0.44564,0.088542,0.196386,0.003542,0.264119,0.001771
31,3,15,0.38814,0.094913,0.229479,0.002763,0.283037,0.001668
31,3,16,0.257114,0.332144,0.188285,0.004196,0.216229,0.002032
32,3,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
32,3,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
32,3,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
32,3,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
32,3,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
32,3,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
32,3,7,0.000115,0.943068,0.000115,0.037724,0.000115,0.018862
32,3,8,0.000042,0.943273,0.000042,0.037732,0.000042,0.018867
32,3,9,0.000016,0.943336,0.000016,0.037744,0.000016,0.018873
32,3,10,0.000006,0.943362,0.000006,0.037747,0.000006,0.018874
32,3,11,0.046824,0.883791,0.006216,0.033931,0.012079,0.017159
32,3,12,0.167296,0.710716,0.037354,0.015967,0.061821,0.006848
35,3,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
35,3,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
35,3,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
35,3,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
35,3,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
35,3,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
35,3,7,0.000115,0.943068,0.000115,0.037724,0.000115,0.018862
35,3,8,0.000634,0.942658,0.000063,0.037707,0.000084,0.018854
35,3,9,0.057498,0.871045,0.005856,0.034847,0.013329,0.017425
35,3,10,0.075932,0.81977,0.022264,0.032801,0.032832,0.016402
35,3,11,0.045704,0.848065,0.025274,0.033865,0.030034,0.017058
35,3,12,0.016519,0.913642,0.009822,0.031917,0.01151,0.01659
35,3,13,0.005864,0.948823,0.003576,0.025762,0.004169,0.011805
37,3,1,0.170932,0.456502,0.17093,0.019901,0.17093,0.010805
37,3,2,0.038161,0.834715,0.038149,0.033755,0.038152,0.017068
37,3,3,0.008572,0.919073,0.00852,0.036845,0.008525,0.018465
37,3,4,0.002694,0.936288,0.002376,0.037474,0.00242,0.018748
37,3,5,0.004762,0.936772,0.00105,0.037479,0.001193,0.018744
37,3,6,0.008829,0.930949,0.00155,0.037241,0.002809,0.018622
37,3,7,0.016152,0.91976,0.003545,0.036791,0.005355,0.018396
37,3,8,0.133024,0.738061,0.033149,0.029523,0.051481,0.014762
37,3,9,0.315946,0.403166,0.106837,0.016127,0.149861,0.008063
37,3,10,0.392652,0.214872,0.164046,0.008595,0.215537,0.004297
37,3,11,0.387578,0.143948,0.207591,0.005759,0.252245,0.00288
37,3,12,0.32523,0.25369,0.184602,0.010152,0.221249,0.005077
37,3,13,0.28884,0.329823,0.164383,0.013198,0.197157,0.006599
37,3,14,0.267389,0.369543,0.155839,0.014322,0.185576,0.00733
37,3,15,0.25782,0.383547,0.157888,0.010647,0.185156,0.004943
37,3,16,0.234438,0.410689,0.161114,0.008318,0.18329,0.002152
39,3,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
39,3,2,0.03814,0.834756,0.038139,0.033756,0.038139,0.017069
39,3,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018466
39,3,4,0.002318,0.936794,0.002318,0.037494,0.002318,0.018759
39,3,5,0.000853,0.940967,0.000853,0.037647,0.000853,0.018828
39,3,6,0.000333,0.942484,0.000314,0.037702,0.000315,0.018853
39,3,7,0.006211,0.936355,0.000335,0.037455,0.000915,0.018728
39,3,8,0.153155,0.750739,0.015886,0.03003,0.035175,0.015015
39,3,9,0.373234,0.432878,0.05875,0.017316,0.109164,0.008659
39,3,10,0.43074,0.29807,0.0972,0.011924,0.156102,0.005963
39,3,11,0.388052,0.321759,0.109686,0.012874,0.16119,0.006438
39,3,12,0.336837,0.376693,0.108445,0.014711,0.155841,0.007473
39,3,13,0.291587,0.411516,0.117978,0.012996,0.159759,0.006164
39,3,14,0.226423,0.486016,0.119202,0.013564,0.148736,0.006059
39,3,15,0.189677,0.51031,0.131087,0.013594,0.149542,0.00579
45,3,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
45,3,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
45,3,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
45,3,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
45,3,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
45,3,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
45,3,7,0.000115,0.943054,0.000115,0.037731,0.000115,0.018869
45,3,8,0.000044,0.943253,0.000043,0.037744,0.000043,0.018873
45,3,9,0.029411,0.910417,0.001218,0.035871,0.00496,0.018123
45,3,10,0.23767,0.666527,0.016877,0.020962,0.047624,0.01034
45,3,11,0.331087,0.444082,0.067506,0.009628,0.144105,0.003592
45,3,12,0.249262,0.40923,0.140463,0.005722,0.194557,0.000765
1,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
1,4,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
1,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
1,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
1,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
1,4,6,0.000314,0.942503,0.000314,0.037702,0.000314,0.018854
1,4,7,0.000115,0.943059,0.000115,0.037729,0.000115,0.018866
1,4,8,0.000042,0.94326,0.000042,0.037741,0.000042,0.018872
1,4,9,0.000016,0.978568,0.000016,0.015102,0.000016,0.006283
1,4,10,0.000007,0.999967,0.000007,0.000012,0.000007,0
2,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
2,4,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
2,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
2,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
2,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
2,4,6,0.000314,0.942503,0.000314,0.037702,0.000314,0.018853
2,4,7,0.000115,0.943059,0.000115,0.037729,0.000115,0.018866
2,4,8,0.000042,0.943259,0.000042,0.037742,0.000042,0.018872
2,4,9,0.000016,0.974933,0.000016,0.017388,0.000016,0.007632
2,4,10,0.000007,0.999977,0.000007,0.000003,0.000007,0
4,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
4,4,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
4,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
4,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
4,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
4,4,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
4,4,7,0.000115,0.943063,0.000115,0.037725,0.000115,0.018866
4,4,8,0.000042,0.943261,0.000042,0.037741,0.000042,0.018871
4,4,9,0.000017,0.953081,0.000016,0.031272,0.000016,0.015599
4,4,10,0.001478,0.995608,0.000035,0.002366,0.000116,0.000397
24,4,1,0.170929,0.456508,0.170928,0.019901,0.170929,0.010805
24,4,2,0.038143,0.83475,0.038141,0.033756,0.038141,0.017069
24,4,3,0.008514,0.919147,0.008512,0.036848,0.008513,0.018466
24,4,4,0.002322,0.936787,0.002319,0.037494,0.00232,0.018758
24,4,5,0.000858,0.94096,0.000854,0.037647,0.000854,0.018828
24,4,6,0.000391,0.94241,0.00032,0.037699,0.000328,0.018851
24,4,7,0.000741,0.942179,0.000234,0.037688,0.000314,0.018845
24,4,8,0.003342,0.938836,0.00062,0.037554,0.000871,0.018777
24,4,9,0.031864,0.89966,0.005413,0.035989,0.009077,0.017996
24,4,10,0.075311,0.809951,0.028003,0.032402,0.03813,0.016203
24,4,11,0.101252,0.746259,0.047472,0.029859,0.060229,0.01493
24,4,12,0.121957,0.716438,0.061715,0.015967,0.076638,0.007285
24,4,13,0.125776,0.712404,0.072174,0.002073,0.086539,0.001033
35,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
35,4,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
35,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
35,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
35,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
35,4,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
35,4,7,0.000115,0.943068,0.000115,0.037724,0.000115,0.018862
35,4,8,0.000084,0.943226,0.000044,0.037731,0.000047,0.018868
35,4,9,0.000078,0.943266,0.000019,0.037742,0.000023,0.018873
35,4,10,0.000161,0.943214,0.000009,0.037704,0.000018,0.018894
35,4,11,0.000382,0.955206,0.000021,0.029735,0.000053,0.014603
35,4,12,0.000155,0.980787,0.00001,0.015213,0.000024,0.003811
39,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
39,4,2,0.038139,0.834756,0.038139,0.033756,0.038139,0.017069
39,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
39,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
39,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
39,4,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
39,4,7,0.000115,0.943067,0.000115,0.037724,0.000115,0.018863
39,4,8,0.002596,0.939862,0.000428,0.037599,0.000712,0.018803
39,4,9,0.005515,0.93647,0.000558,0.037472,0.001247,0.018738
39,4,10,0.015748,0.91213,0.007599,0.036315,0.009925,0.018283
39,4,11,0.004958,0.94288,0.005533,0.027889,0.005456,0.013284
39,4,12,0.014407,0.961357,0.003024,0.013692,0.004411,0.003109
41,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
41,4,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
41,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
41,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
41,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
41,4,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
41,4,7,0.000115,0.943067,0.000115,0.037723,0.000115,0.018863
41,4,8,0.000051,0.943248,0.000042,0.037742,0.000043,0.018874
41,4,9,0.023492,0.914701,0.002109,0.036601,0.004795,0.018302
41,4,10,0.12799,0.753936,0.027698,0.029593,0.045826,0.014958
41,4,11,0.140378,0.690713,0.058666,0.021279,0.078736,0.010229
41,4,12,0.215199,0.594528,0.073074,0.012953,0.099087,0.005159
41,4,13,0.330331,0.411902,0.101836,0.006674,0.147504,0.001753
41,4,14,0.370174,0.279135,0.146406,0.003717,0.199965,0.000603
41,4,15,0.360398,0.248324,0.170469,0.002947,0.217663,0.000198
47,4,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
47,4,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
47,4,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
47,4,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
47,4,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
47,4,6,0.000314,0.942503,0.000314,0.037702,0.000314,0.018854
47,4,7,0.000115,0.943046,0.000115,0.037737,0.000115,0.018871
47,4,8,0.000043,0.943257,0.000042,0.037743,0.000042,0.018873
47,4,9,0.000016,0.958904,0.000016,0.028058,0.000016,0.012991
47,4,10,0.000008,0.984605,0.000006,0.013883,0.000006,0.001492
18,5,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
18,5,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
18,5,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
18,5,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
18,5,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
18,5,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
18,5,7,0.000115,0.943067,0.000115,0.037724,0.000115,0.018863
18,5,8,0.000042,0.943269,0.000042,0.037734,0.000042,0.018869
18,5,9,0.000016,0.943339,0.000016,0.037742,0.000016,0.018872
18,5,10,0.000006,0.945705,0.000006,0.036106,0.000006,0.018172
18,5,11,0.026254,0.953986,0.001904,0.010282,0.004403,0.003171
18,5,12,0.174561,0.751911,0.02547,0.000424,0.047634,0
21,5,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
21,5,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
21,5,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
21,5,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
21,5,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
21,5,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
21,5,7,0.000115,0.943068,0.000115,0.037724,0.000115,0.018862
21,5,8,0.000042,0.943274,0.000042,0.037731,0.000042,0.018868
21,5,9,0.000016,0.943342,0.000016,0.03774,0.000016,0.018872
21,5,10,0.000006,0.943369,0.000006,0.037731,0.000006,0.018882
21,5,11,0.000002,0.967282,0.000002,0.022717,0.000002,0.009995
21,5,12,0.000102,0.998051,0.000013,0.0017,0.000026,0.000107
35,5,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
35,5,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
35,5,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
35,5,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
35,5,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
35,5,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
35,5,7,0.000115,0.943067,0.000115,0.037724,0.000115,0.018863
35,5,8,0.000042,0.943261,0.000042,0.03774,0.000042,0.018872
35,5,9,0.000016,0.943334,0.000016,0.037746,0.000016,0.018874
35,5,10,0.000007,0.948985,0.000006,0.03395,0.000006,0.017047
35,5,11,0.000003,0.978608,0.000002,0.01644,0.000002,0.004945
36,5,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
36,5,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
36,5,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
36,5,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
36,5,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
36,5,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
36,5,7,0.000115,0.943067,0.000115,0.037724,0.000115,0.018863
36,5,8,0.000042,0.943262,0.000042,0.037738,0.000042,0.018873
36,5,9,0.000016,0.943334,0.000016,0.037745,0.000016,0.018874
36,5,10,0.000037,0.950564,0.000007,0.033012,0.00001,0.016369
36,5,11,0.000032,0.98351,0.000004,0.012928,0.000007,0.003518
29,6,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
29,6,2,0.038139,0.834757,0.038139,0.033756,0.038139,0.017069
29,6,3,0.00851,0.919155,0.00851,0.036848,0.00851,0.018467
29,6,4,0.002318,0.936795,0.002318,0.037494,0.002318,0.018759
29,6,5,0.000853,0.940968,0.000853,0.037647,0.000853,0.018828
29,6,6,0.000314,0.942503,0.000314,0.037703,0.000314,0.018853
29,6,7,0.000115,0.943066,0.000115,0.037724,0.000115,0.018863
29,6,8,0.000042,0.943263,0.000042,0.037738,0.000042,0.018871
29,6,9,0.000016,0.943336,0.000016,0.037744,0.000016,0.018873
29,6,10,0.000006,0.959187,0.000006,0.027753,0.000006,0.013043
29,6,11,0.000002,0.994034,0.000002,0.005224,0.000002,0.000734
30,6,1,0.170928,0.456509,0.170928,0.019901,0.170928,0.010805
